IncidentNum,ReportedDateTime,ReportedYear,ReportedMonth,Location,WeaponUsed,ALD,NSP,POLICE,TRACT,WARD,ZIP,RoughX,RoughY,Arson,AssaultOffense,Burglary,CriminalDamage,Homicide,LockedVehicle,Robbery,SexOffense,Theft,VehicleTheft
C2404210073,2024-04-21 10:45:00,2024,4,1223 S CESAR E CHAVEZ DR,,12,16,2,16400,227,53204,2552757.3335805,378068.006491207,0,0,0,0,0,0,0,0,1,0
C2404210047,2024-04-21 10:38:00,2024,4,6609 W LISBON AV,"ASPHYXIATION,PERSONAL WEAPON",10,,7,5800,89,53210,2535808.42715528,397102.01859815,0,0,0,0,0,0,1,0,0,0
C2404210048,2024-04-21 10:30:00,2024,4,4973 N 47TH ST,,1,2,7,2800,48,53218,2541571.39855919,410519.172694843,0,0,0,1,0,0,0,0,0,0
P2C24050100,2024-04-21 10:30:00,2024,4,2700 W NATIONAL AV,,8,15,2,15900,222,53215,2548736.53854773,379298.122507241,0,0,0,0,0,0,0,0,1,0
C2404210046,2024-04-21 10:11:00,2024,4,1632 N 32ND ST,FIREARM,15,11,3,9700,166,53208,2546819.57529777,390099.172316406,0,1,0,0,0,0,0,0,0,0
C2404210051,2024-04-21 09:57:00,2024,4,1433 W BURNHAM ST,,12,16,2,16800,225,53204,2553401.54006076,374834.163030047,0,0,0,0,0,0,0,0,1,0
C2404240132,2024-04-21 09:30:00,2024,4,5512 W BURLEIGH ST,,7,5,7,5000,93,53216,2538990.88316417,398429.574975777,0,0,0,1,0,0,0,0,0,0
C2404210038,2024-04-21 09:00:00,2024,4,3381 N 35TH ST,HANDGUN,7,5,7,4800,99,53216,2545610.86530956,400709.19568713,0,0,0,0,0,0,1,0,0,0
C2404210039,2024-04-21 08:56:00,2024,4,4764 N 50TH ST,LETHAL CUTTING INSTRUMENT,7,1,7,2700,65,53218,2540628.09320437,408924.086190287,0,1,0,0,0,0,0,0,0,0
C2404210037,2024-04-21 08:38:51,2024,4,1124 N 25TH ST,,15,12,3,13700,189,53233,2549336.9674112,387642.89051263,0,0,0,0,0,0,0,0,0,1
C2404210123,2024-04-21 08:00:00,2024,4,5660 N 91ST ST,,2,19,4,502,31,53225,2527055.16920605,414768.818750497,0,0,0,0,0,0,0,0,1,0
C2404210043,2024-04-21 07:30:00,2024,4,704 E LINUS ST,,14,,6,18000,236,53207,2561500.68045269,372209.761782583,0,0,0,0,0,1,0,0,0,0
C2404210040,2024-04-21 07:00:00,2024,4,11101 W HAMPTON AV,PERSONAL WEAPON,5,,4,400,35,53225,2520308.18511821,408737.21010996,0,1,0,0,0,0,0,0,0,0
C2404210078,2024-04-21 07:00:00,2024,4,4266 N 104TH ST,,5,,7,3400,77,53222,2523003.89379039,405355.55943517,0,0,0,0,0,0,0,0,0,1
C2404210055,2024-04-21 05:10:00,2024,4,2330 W MINERAL ST,,8,15,2,15900,306,53204,2549958.71553453,378941.461290263,0,0,0,0,0,1,0,0,0,0
C2404210030,2024-04-21 05:00:00,2024,4,1312 S 22ND ST,,8,15,2,16300,220,53204,2550662.41603517,377752.649906233,0,1,0,1,0,0,0,0,0,0
C2404210031,2024-04-21 04:00:00,2024,4,3505 S 18TH ST,PERSONAL WEAPON,13,,6,20100,275,53215,2552115.46306037,364410.394292746,0,1,0,0,0,0,0,0,0,0
C2404210067,2024-04-21 04:00:00,2024,4,,PERSONAL WEAPON,7,5,7,3800,97,53216,2543012.90089058,403420.662015617,0,0,0,0,0,0,0,1,0,0
C2404220191,2024-04-21 04:00:00,2024,4,6405 W SHERIDAN AV,,2,2,4,1800,42,53218,2536161.6762002,414076.407985032,0,0,1,1,0,0,0,0,0,0
C2404240068,2024-04-21 04:00:00,2024,4,7809 W FOND DU LAC AV,,2,,4,1600,40,53218,2531576.4783446,412975.525443189,0,0,0,0,0,0,0,0,0,1
C2404210024,2024-04-21 03:22:00,2024,4,4838 N 18TH ST,FIREARM,1,3,7,2300,54,53209,2551996.93381574,409656.456345689,0,0,0,1,0,0,0,0,0,0
C2404210027,2024-04-21 03:20:00,2024,4,2108 S 11TH ST,PERSONAL WEAPON,12,17,2,17600,242,53215,2554803.40657685,373607.64048643,0,1,0,0,0,0,0,0,0,0
C2404210066,2024-04-21 03:00:00,2024,4,912 S 25TH ST,,8,15,2,15900,221,53204,2549519.75012846,379130.921686653,0,0,0,0,0,0,0,0,0,1
C2404210017,2024-04-21 02:52:29,2024,4,1247 N WATER ST,,4,,1,11300,162,53202,2558218.52465548,388576.517872565,0,0,0,0,0,1,0,0,0,0
C2404210021,2024-04-21 02:15:00,2024,4,1611 W HIGHLAND AV,HANDGUN,4,12,3,14600,188,53233,2552433.38297283,387464.171611968,0,0,0,0,0,0,1,0,0,0
C2404210036,2024-04-21 02:00:00,2024,4,8543 W LAWRENCE AV,PERSONAL WEAPON,5,,7,3300,75,53225,2528975.63886015,406454.622645799,0,1,0,0,0,0,0,0,0,0
C2404210008,2024-04-21 01:16:00,2024,4,2053 W HOPKINS ST,FIREARM,7,4,5,6400,106,53206,2550696.94320038,399141.414440606,0,1,0,0,0,0,0,0,0,1
P2C24040134,2024-04-21 01:00:00,2024,4,801 E LINUS ST,,14,,6,18000,236,53207,2561867.49155281,372090.587492637,0,0,0,0,0,1,0,0,0,0
P2C24040138,2024-04-21 01:00:00,2024,4,1213 N WATER ST,,4,,1,11300,158,53202,2558229.63311919,388113.333204567,0,0,0,0,0,0,0,0,1,0
C2404210006,2024-04-21 00:20:00,2024,4,9509 W SILVER SPRING DR,,2,19,4,502,31,53225,2525597.88101239,414211.980827216,0,0,1,0,0,0,0,0,0,0
C2404210005,2024-04-21 00:01:00,2024,4,4928 W VILLARD AV,PERSONAL WEAPON,1,2,4,2000,47,53218,2540740.65869908,411841.64040374,0,0,0,0,0,0,1,0,0,0
P2C24040145,2024-04-21 00:00:00,2024,4,2019 N FARWELL AV,,3,,1,10800,175,53202,2564350.46413727,392418.792721059,0,0,0,0,0,0,0,0,1,0
P2C24060093,2024-04-21 00:00:00,2024,4,310 E CHICAGO ST,,4,,1,187400,182,53202,2559536.49259221,383492.707031086,0,0,0,0,0,0,0,0,1,0
C2404210029,2024-04-20 23:45:00,2024,4,7839 W FOND DU LAC AV,HANDGUN,2,,4,1600,40,53218,2531576.4783446,412975.525443189,0,0,0,0,0,0,1,0,0,0
C2404210011,2024-04-20 23:00:00,2024,4,719 N 32ND ST,PERSONAL WEAPON,4,14,3,13500,194,53208,2546851.16085161,385425.010430634,0,1,0,0,0,0,0,0,0,0
C2404210025,2024-04-20 23:00:00,2024,4,300 W WALKER ST,,12,16,2,186500,223,53204,2557763.06816463,379513.570741467,0,0,0,0,0,1,0,0,0,0
C2404220068,2024-04-20 22:57:00,2024,4,732 N JEFFERSON ST,,4,,1,14400,141,53202,2559965.20525365,385854.164469,0,0,0,1,0,1,0,0,0,0
C2404200164,2024-04-20 22:30:00,2024,4,4302 W CAPITOL DR,,7,5,7,4000,63,53216,2542858.40984325,403808.668373696,0,0,0,0,0,0,0,0,1,0
C2404260055,2024-04-20 22:08:00,2024,4,3074 N TEUTONIA AV,,6,4,5,6600,108,53206,2552706.69594662,398642.049000263,0,0,0,0,0,0,0,0,1,0
P2C24040132,2024-04-20 21:35:00,2024,4,2019 N FARWELL AV,,3,,1,10800,175,53202,2564350.46413727,392418.792721059,0,0,0,0,0,1,0,0,0,0
C2404200162,2024-04-20 21:32:00,2024,4,3501 W WISCONSIN AV,MOTOR VEHICLE,15,14,3,12300,197,53208,2545942.23431483,385274.321799636,0,1,0,0,0,0,0,0,0,0
C2404220070,2024-04-20 21:30:00,2024,4,2800 W VLIET ST,,15,11,3,12200,168,53208,2548221.09120087,388935.047827609,0,0,0,0,0,0,0,0,0,1
C2404200151,2024-04-20 21:20:00,2024,4,5110 N LOVERS LANE RD,PERSONAL WEAPON,5,,4,400,34,53225,2519184.37944522,410738.264382787,0,1,0,0,0,0,0,0,0,0
C2404200156,2024-04-20 21:11:00,2024,4,3617 S 13TH ST,,13,,6,20300,276,53221,2554188.65271418,363582.037136771,0,0,0,0,0,0,0,0,0,1
C2404210042,2024-04-20 21:00:00,2024,4,3737 W CLINTON AV,,1,,4,900,18,53209,2544760.87688509,425791.302746769,0,0,0,0,0,0,0,0,0,1
C2404200145,2024-04-20 20:50:00,2024,4,5542 N 31ST ST,LETHAL CUTTING INSTRUMENT,1,2,4,2100,50,53209,2546946.36748866,414358.525204282,0,1,0,0,0,0,0,0,0,0
C2404220082,2024-04-20 20:00:00,2024,4,1623 N JACKSON ST,,3,,1,11300,179,53202,2560031.40740167,390240.928386662,0,0,0,0,0,0,0,0,0,1
C2404240047,2024-04-20 20:00:00,2024,4,211 W MINERAL ST,,12,16,2,186500,223,53204,2558040.33249473,379143.42242711,0,0,0,0,0,0,0,0,1,0
C2404290097,2024-04-20 20:00:00,2024,4,4417 N 37TH ST,,7,1,7,2600,61,53209,2545032.56573181,406660.318239268,0,0,0,0,0,0,0,0,0,1
C2404200140,2024-04-20 19:58:00,2024,4,2667 S 19TH ST,,12,17,2,18800,247,53215,2551840.36778402,369893.856577754,0,1,0,0,0,0,0,0,0,0
C2404200131,2024-04-20 19:33:59,2024,4,6900 W CAPITOL DR,,2,,7,3500,71,53216,2534584.85525432,403656.180531893,0,0,1,0,0,0,0,0,0,0
C2404220122,2024-04-20 19:30:00,2024,4,1841 S 14TH ST,PERSONAL WEAPON,12,16,2,16800,225,53204,2553593.79969899,375296.017367978,0,1,0,0,0,0,0,0,0,0
C2404200134,2024-04-20 19:00:00,2024,4,6061 N 41ST ST,PERSONAL WEAPON,1,2,4,1100,23,53209,2543297.8899498,417908.7599134,0,1,0,0,0,0,0,0,0,0
C2404200143,2024-04-20 19:00:00,2024,4,7731 N 60TH ST,,9,,4,700,14,53223,2537223.63592493,428750.828356676,0,0,0,0,0,0,0,0,0,1
C2404210049,2024-04-20 19:00:00,2024,4,2439 S AUSTIN ST,,14,,6,17900,241,53207,2559883.06970661,371561.032819703,0,0,0,0,0,0,0,0,0,1
C2404210032,2024-04-20 18:30:00,2024,4,602 W MAPLE ST,,12,16,2,16700,234,53204,2556583.07842807,375425.430283025,0,0,0,0,0,0,0,0,0,1
C2404200127,2024-04-20 18:30:00,2024,4,1115 W RESERVOIR AV,PERSONAL WEAPON,15,10,3,186000,140,53205,2554025.21603864,391344.139917027,0,1,0,1,0,0,0,0,1,0
C2404210056,2024-04-20 18:14:00,2024,4,3441 S 27TH ST,,11,,6,20000,311,53215,2548677.57935987,364375.170179009,0,0,0,0,0,0,0,0,1,0
C2404220079,2024-04-20 18:00:00,2024,4,1213 N 9TH ST,,4,13,1,14100,184,53205,2555182.69349731,388251.614785321,0,0,0,1,0,0,0,0,0,0
C2404200122,2024-04-20 17:39:00,2024,4,139 W MITCHELL ST,PERSONAL WEAPON,12,16,2,16600,235,53204,2558339.16333958,375933.347375371,0,1,0,0,0,0,0,0,0,0
C2404200137,2024-04-20 17:30:00,2024,4,1234 N ASTOR ST,,4,,1,11000,180,53202,2561399.99080239,388347.705929071,0,0,0,0,0,0,0,0,0,1
C2404200159,2024-04-20 17:30:00,2024,4,3844 N 58TH BL,"ASPHYXIATION,PERSONAL WEAPON",7,5,7,3700,95,53216,2538090.50841877,402789.024699762,0,1,0,0,0,0,0,0,1,0
C2404210082,2024-04-20 17:30:00,2024,4,2242 S 33RD ST,,8,,2,17200,249,53215,2546892.24306653,372571.43844774,0,0,0,1,0,0,0,0,0,0
C2404200126,2024-04-20 17:00:00,2024,4,333 N MILWAUKEE ST,,4,,1,187400,182,53202,2559828.67314116,384008.766887933,0,0,0,0,0,0,0,0,0,1
C2404200112,2024-04-20 17:00:00,2024,4,3612 N SHERMAN BL,PERSONAL WEAPON,7,5,7,3800,97,53216,2543034.63794807,401510.546134215,0,0,0,0,0,0,1,0,0,0
C2404210007,2024-04-20 17:00:00,2024,4,3520 W VILLARD AV,,1,2,4,2100,49,53209,2545425.16962506,411933.347617339,0,0,1,0,0,0,0,0,0,0
C2404200109,2024-04-20 16:45:00,2024,4,5000 N 107TH ST,PERSONAL WEAPON,5,,4,400,35,53225,2521821.31595031,410159.494855505,0,1,0,0,0,0,0,0,0,0
C2404200104,2024-04-20 16:03:00,2024,4,5615 W ROOSEVELT DR,,7,5,7,5000,93,53216,2538806.36616624,399340.584483396,0,0,0,0,0,0,0,0,1,0
C2404200093,2024-04-20 16:01:24,2024,4,3200 N 16TH ST,,6,4,5,6600,108,53206,2552737.2152341,399362.628200829,0,1,0,0,0,0,0,0,0,0
C2404200101,2024-04-20 15:30:00,2024,4,2160 S 18TH ST,,12,17,2,17400,246,53215,2552222.34151505,373194.613946348,0,1,0,0,0,0,0,0,0,0
C2404210023,2024-04-20 15:00:00,2024,4,4837 N 103RD ST,PERSONAL WEAPON,5,,4,501,35,53225,2523170.39934973,409134.15278301,0,1,0,0,0,0,0,0,0,0
C2404200098,2024-04-20 14:55:00,2024,4,2331 S 34TH ST,,8,,2,17200,249,53215,2546555.25757798,371995.060437989,0,0,0,1,0,0,0,0,0,0
C2404200096,2024-04-20 14:53:00,2024,4,5812 W LISBON AV,,10,5,3,5900,160,53210,2538339.92841409,395385.972994823,0,0,0,0,0,0,0,0,1,0
C2404200088,2024-04-20 14:40:00,2024,4,6672 N 53RD ST,,9,,4,,16,53223,2539616.9070076,421688.928686157,0,1,0,0,0,0,0,0,0,0
C2404200084,2024-04-20 14:17:00,2024,4,2529 N RICHARDS ST,FIREARM,6,6,5,8100,135,53212,2559072.66812648,395017.161404353,0,1,0,0,0,0,0,0,0,0
C2404200107,2024-04-20 13:00:00,2024,4,3500 W OKLAHOMA AV,,8,,6,19000,250,53215,2546215.62212318,366938.408081193,0,0,0,0,0,0,0,0,0,1
C2404210068,2024-04-20 13:00:00,2024,4,2200 N COMMERCE ST,,3,7,5,10700,133,53212,2562391.64951551,393274.194483072,0,0,0,1,0,0,0,0,0,0
C2404220114,2024-04-20 13:00:00,2024,4,1300 E LOCUST ST,,3,,5,7200,122,53212,2562330.65422621,397813.422814805,0,0,0,0,0,0,0,0,1,0
C2404200083,2024-04-20 12:57:00,2024,4,5201 W CENTER ST,,7,5,7,5900,324,53210,2540079.77147014,395781.841820087,0,0,0,0,0,0,0,0,0,1
C2404200068,2024-04-20 12:30:00,2024,4,1238 N 44TH ST,PERSONAL WEAPON,10,,3,12400,198,53208,2542843.33766194,388151.010491211,0,1,0,0,0,0,0,0,0,0
C2404210089,2024-04-20 12:30:00,2024,4,8616 N 72ND ST,PERSONAL WEAPON,9,,4,102,4,53223,2533936.8950424,433020.42773898,0,1,0,0,0,0,0,0,0,0
C2404220047,2024-04-20 12:00:00,2024,4,1344 W WINDLAKE AV,,12,17,2,17500,245,53215,2553749.40260967,372750.962606739,0,0,0,0,0,0,0,0,0,1
C2404230038,2024-04-20 12:00:00,2024,4,2868 N 11TH ST,PERSONAL WEAPON,6,4,5,6600,113,53206,2554403.30079211,397313.021419376,0,1,0,0,0,0,0,0,0,0
C2404230129,2024-04-20 12:00:00,2024,4,5523 W CLEVELAND AV,,11,,6,19200,254,53219,2539451.55405694,369399.064358991,0,1,0,0,0,0,0,0,0,0
C2404200071,2024-04-20 12:00:00,2024,4,8236 W VILLARD AV,PERSONAL WEAPON,2,,4,1600,40,53218,2530266.92232521,411684.10225153,0,1,0,0,0,0,0,0,0,0
C2404200065,2024-04-20 11:36:00,2024,4,3701 S HOWELL AV,,13,,6,18500,281,53207,2559261.1778499,363415.755190067,0,0,0,0,0,0,0,0,1,0
C2404200059,2024-04-20 11:30:00,2024,4,2654 N 56TH ST,LETHAL CUTTING INSTRUMENT,10,5,3,5900,159,53210,2538873.24943146,395516.934780024,0,1,0,0,0,0,0,0,0,0
C2404210087,2024-04-20 11:30:00,2024,4,4960 S 18TH ST,,13,,6,21600,296,53221,2552505.4771672,354656.860876497,0,0,0,0,0,0,0,0,0,1
C2404200051,2024-04-20 10:15:00,2024,4,6550 N 76TH ST,,9,,4,600,12,53223,2532648.51008988,421068.804421216,0,0,0,0,0,0,0,0,0,1
C2404200105,2024-04-20 09:50:00,2024,4,5648 N 61ST ST,,2,2,4,1200,25,53218,2537338.09785572,414920.851575814,0,1,0,0,0,0,0,0,0,0
C2404200043,2024-04-20 09:10:00,2024,4,815 S 28TH ST,PERSONAL WEAPON,8,15,2,15900,222,53215,2548415.58801825,379465.04777145,0,1,0,0,0,0,0,0,0,0
C2404200056,2024-04-20 08:30:00,2024,4,3418 N HUBBARD ST,,6,6,5,6900,116,53212,2558690.06255005,400890.111420702,0,1,0,0,0,0,0,0,0,0
C2404200108,2024-04-20 07:22:00,2024,4,1633 S 11TH ST,,12,16,2,16700,232,53204,2554816.04366862,376255.768727858,0,0,0,0,0,1,0,0,0,0
C2404200087,2024-04-20 07:08:00,2024,4,3232 N 11TH ST,,6,4,5,6600,112,53206,2554378.29149746,399486.88077499,0,1,0,0,0,0,0,0,0,0
C2404200040,2024-04-20 05:20:00,2024,4,5716 W HAMPTON AV,,1,,7,2900,45,53218,2538328.63003077,409124.170789462,0,0,1,0,0,0,0,0,0,0
C2404200029,2024-04-20 04:45:00,2024,4,4629 W STARK ST,PERSONAL WEAPON,1,2,7,2800,48,53218,2541706.63886249,409770.281811375,0,1,0,0,0,0,0,0,0,0
C2404210015,2024-04-20 04:00:00,2024,4,2714 W HOWARD AV,,,,6,20000,312,53221,2548225.11564877,361692.937035527,0,0,0,0,0,0,0,0,1,0
C2404200091,2024-04-20 03:59:00,2024,4,4904 N 51ST BL,PERSONAL WEAPON,1,,7,2900,45,53218,2540380.10548617,409884.50700153,0,1,0,0,0,0,0,0,0,0
C2404200022,2024-04-20 03:30:00,2024,4,2945 N 17TH ST,,6,4,5,6600,108,53206,2551902.39119755,397693.935800791,0,0,0,0,0,0,0,0,0,1
C2404200021,2024-04-20 02:47:00,2024,4,2146 S 16TH ST,PERSONAL WEAPON,12,17,2,17500,246,53215,2552804.77720054,373321.177258726,0,1,0,0,0,0,0,0,0,0
C2404200023,2024-04-20 02:40:00,2024,4,6222 W CUSTER AV,,2,2,4,1900,44,53218,2536854.65361476,413295.732583247,0,1,0,0,0,0,0,0,0,0
C2404200042,2024-04-20 02:10:00,2024,4,4001 W FOND DU LAC AV,HANDGUN,7,5,7,4800,101,53216,2544059.87734269,400222.352544557,0,1,0,0,0,0,0,0,0,0
C2404200015,2024-04-20 02:10:00,2024,4,4001 W FOND DU LAC AV,FIREARM,7,5,7,4800,101,53216,2544113.61686274,400168.205932632,0,1,0,0,0,0,0,0,0,0
C2404200018,2024-04-20 02:00:00,2024,4,2825 N 9TH ST,,15,10,5,8400,139,53206,2555066.62490066,396903.833318286,0,1,0,0,0,0,0,0,0,0
C2404200050,2024-04-20 01:45:00,2024,4,9316 W APPLETON AV,,2,19,4,502,37,53225,2526421.12534322,412441.002818178,0,0,0,0,0,1,0,0,0,0
C2404200013,2024-04-20 01:41:00,2024,4,5910 N SHERMAN BL,BLUNT OBJECT,1,2,4,1100,23,53209,2542921.53664607,416650.605039548,0,0,0,0,0,0,1,0,0,0
C2404200041,2024-04-20 01:30:00,2024,4,3514 S 27TH ST,,13,,6,20200,271,53221,2548989.21019335,364201.141950112,0,0,1,1,0,0,0,0,0,0
C2404200135,2024-04-20 01:30:00,2024,4,2200 N 25TH ST,PERSONAL WEAPON,15,12,3,9900,145,53205,2549172.50870033,392809.555066608,0,1,0,1,0,0,0,0,0,0
C2404200008,2024-04-20 01:06:00,2024,4,1931 N 34TH ST,FIREARM,15,11,3,9700,146,53208,2546172.15816994,391513.928442039,0,0,0,1,0,0,0,0,0,0
C2404200078,2024-04-20 01:00:00,2024,4,118 E NORTH AV,,6,6,5,185600,137,53212,2558368.14385345,393418.273942247,0,0,0,0,0,0,0,0,0,1
C2404200009,2024-04-20 00:45:00,2024,4,7924 N GRANVILLE RD,PERSONAL WEAPON,9,,4,202,8,53224,2525131.2439124,429796.114209313,0,1,0,0,0,0,0,0,0,0
C2404200080,2024-04-20 00:40:00,2024,4,5456 N 56TH ST,PERSONAL WEAPON,2,2,4,1900,44,53218,2538680.07155684,413521.526440766,0,1,0,0,0,0,0,0,0,0
C2404200166,2024-04-20 00:30:00,2024,4,,PERSONAL WEAPON,3,,1,7800,124,53211,2565178.1143346,398169.312138129,0,0,0,0,0,0,0,1,0,0
C2404200110,2024-04-20 00:00:00,2024,4,4410 W FOREST HOME AV,,8,,6,19000,345,53219,2543154.80920876,366831.131865583,0,0,0,0,0,0,0,0,0,1
C2404200064,2024-04-20 00:00:00,2024,4,921 W LAPHAM BL,,12,16,2,16400,232,53204,2555464.03257639,376531.505651087,0,0,0,0,0,0,0,0,1,0
C2404200036,2024-04-19 23:00:00,2024,4,2700 W MC KINLEY BL,BLUNT OBJECT,4,14,3,12200,334,53208,2548521.82914382,388441.871889003,0,1,0,0,0,0,0,0,0,0
C2404200046,2024-04-19 23:00:00,2024,4,5630 W CARMEN AV,,1,2,4,1200,23,53218,2538271.49083355,415625.246535368,0,0,1,0,0,0,0,0,0,0
P2C24040131,2024-04-19 23:00:00,2024,4,3147 S 41ST ST,,11,,6,19100,270,53215,2544362.64642399,366457.719817679,0,0,0,0,0,1,0,0,0,0
C2404190148,2024-04-19 22:59:09,2024,4,7600 W BROWN DEER RD,,9,,4,101,3,53223,2531970.46958805,435651.192666765,0,0,0,0,0,0,0,0,0,1
C2404190164,2024-04-19 22:47:00,2024,4,4614 S 20TH ST,,13,,6,21400,295,53221,2551701.59915507,357058.054483775,0,0,0,0,0,0,0,0,0,1
C2404190161,2024-04-19 22:30:00,2024,4,6222 W CUSTER AV,PERSONAL WEAPON,2,2,4,1900,44,53218,2536854.65361476,413295.732583247,0,1,0,0,0,0,0,0,0,0
C2404200011,2024-04-19 22:30:00,2024,4,1201 N MARKET ST,,4,,1,11300,158,53202,2558649.32737817,388132.956343781,0,0,0,0,0,1,0,0,0,0
C2404190167,2024-04-19 22:16:00,2024,4,2436 N 50TH ST,,15,5,3,9200,154,53210,2540795.75972433,394078.219411455,0,0,0,0,0,0,0,0,0,1
C2404200016,2024-04-19 22:00:00,2024,4,1668 N JACKSON ST,,3,,1,11300,179,53202,2560027.74148321,390568.569711018,0,0,0,0,0,1,0,0,0,0
C2404200031,2024-04-19 22:00:00,2024,4,2756 N WEIL ST,,3,7,5,7900,134,53212,2561347.44540785,396587.561264396,0,0,0,0,0,0,0,0,0,1
C2404190156,2024-04-19 21:55:00,2024,4,3830 S MINER ST,,,,6,20000,312,53221,2548225.11564877,361692.937035527,0,0,0,1,0,0,0,0,0,0
C2404190153,2024-04-19 21:00:00,2024,4,5439 N 53RD ST,PERSONAL WEAPON,1,2,4,1900,46,53218,2539663.60947721,413472.871507421,0,1,0,0,0,0,0,0,0,0
C2404190147,2024-04-19 21:00:00,2024,4,9159 N 70TH ST,,9,,4,101,4,53223,2534109.1235213,437823.971915022,0,1,0,0,0,0,0,0,0,0
C2404190160,2024-04-19 21:00:00,2024,4,2520 N 41ST ST,HANDGUN,15,5,3,6200,150,53210,2543905.4035876,394668.096840523,0,1,0,0,0,0,0,0,0,0
C2404200027,2024-04-19 21:00:00,2024,4,526 E MASON ST,,4,,1,14400,141,53202,2560011.89113256,386097.241011567,0,0,0,0,0,0,0,0,0,1
C2404200074,2024-04-19 21:00:00,2024,4,11015 W HAMPTON AV,,5,,4,400,35,53225,2520787.84703355,408752.624491364,0,0,0,0,0,0,0,0,0,1
C2404200063,2024-04-19 20:30:00,2024,4,3041 S 9TH ST,,14,,6,20500,279,53215,2555776.31774699,367446.616351008,0,0,0,0,0,0,0,0,0,1
C2404200002,2024-04-19 20:00:00,2024,4,740 N 24TH ST,,4,14,3,14800,190,53233,2549927.88907437,385584.954002187,0,0,0,0,0,1,0,0,0,0
C2404190138,2024-04-19 20:00:00,2024,4,5374 N 33RD ST,,1,2,4,2100,50,53209,2546371.04388078,413274.377349377,0,1,0,0,0,0,0,0,0,0
C2404200654,2024-04-19 20:00:00,2024,4,3003 S 38TH ST,,8,,6,19000,345,53215,2545215.43323478,367583.87389883,0,0,0,0,0,0,0,0,1,0
C2404230008,2024-04-19 20:00:00,2024,4,2401 W WISCONSIN AV,,4,14,3,14900,192,53233,2549933.62079565,385114.609159365,0,0,0,1,0,1,0,0,0,0
C2404200153,2024-04-19 19:46:00,2024,4,2430 W WISCONSIN AV,,4,14,3,13700,191,53233,2549620.26501422,385907.715085674,0,0,0,0,0,1,0,0,0,0
C2404190140,2024-04-19 19:40:00,2024,4,1122 N VEL R PHILLIPS AV,,4,,1,186300,185,53203,2557073.19206332,387741.827175215,0,0,0,0,0,0,0,0,1,0
C2404200006,2024-04-19 19:30:00,2024,4,2353 N FARWELL AV,,3,,1,7700,131,53211,2565235.69119203,393747.004052576,0,1,0,0,0,0,0,0,0,0
P2C24040143,2024-04-19 19:30:00,2024,4,3041 S 9TH ST,,14,,6,20500,279,53215,2555776.31774699,367446.616351008,0,0,0,0,0,1,0,0,0,0
C2404190134,2024-04-19 19:20:00,2024,4,9419 W BECKETT AV,LETHAL CUTTING INSTRUMENT,2,19,4,502,37,53225,2525764.95752063,413619.894343693,0,1,0,0,0,0,0,0,0,0
C2404220054,2024-04-19 19:18:00,2024,4,901 N 9TH ST,,4,,1,186300,184,53233,2554850.37828142,386587.653316852,0,1,0,0,0,0,0,0,0,0
C2404190132,2024-04-19 19:10:00,2024,4,3400 S 43RD ST,,11,,6,19100,270,53215,2544366.58467858,365931.908449169,0,0,0,0,0,0,0,0,0,1
C2404190126,2024-04-19 19:00:00,2024,4,3718 W KILEY AV,,1,,4,900,18,53209,2545042.00296474,423937.566095829,0,1,0,0,0,0,0,0,0,0
C2404220045,2024-04-19 19:00:00,2024,4,2640 W GREVES ST,,8,,3,186800,222,53233,2548899.76564198,383295.850225642,0,0,0,0,0,0,0,0,0,1
P2C24040129,2024-04-19 19:00:00,2024,4,3070 N OAKLAND AV,,3,,1,7800,124,53211,2564310.22136422,398719.061618369,0,0,0,1,0,0,0,0,0,0
C2404190127,2024-04-19 17:59:00,2024,4,4054 W VERA AV,PERSONAL WEAPON,1,,4,900,19,53209,2543744.92913855,423454.133215845,0,1,0,0,0,0,0,0,0,0
C2404190159,2024-04-19 17:30:00,2024,4,200 E FLORIDA ST,,12,,1,187400,230,53204,2558915.78608978,381446.908676114,0,0,0,0,0,1,0,0,0,1
C2404190117,2024-04-19 17:20:00,2024,4,1755 S 32ND ST,PERSONAL WEAPON,8,15,2,17100,213,53215,2546661.34368776,374915.156112719,0,0,0,0,0,0,1,0,0,0
C2404190120,2024-04-19 17:10:00,2024,4,S 40TH ST & W MANITOBA ST,,8,,6,19000,345,53215,2544650.57106593,367563.157548677,0,0,0,0,0,1,0,0,0,0
C2404190129,2024-04-19 17:00:00,2024,4,9509 W SILVER SPRING DR,PERSONAL WEAPON,2,19,4,502,31,53225,2525597.88101239,414211.980827216,0,1,0,0,0,0,0,0,0,0
C2404190104,2024-04-19 17:00:00,2024,4,1803 S 29TH ST,HANDGUN,8,15,2,17000,216,53215,2548177.9344153,375273.455383331,0,0,0,0,0,0,1,0,0,0
C2405080097,2024-04-19 17:00:00,2024,4,310 E CHICAGO ST,,4,,1,187400,182,53202,2559536.49259221,383492.707031086,0,0,0,0,0,1,0,0,0,0
C2404190108,2024-04-19 16:47:00,2024,4,1552 W GRANT ST,PERSONAL WEAPON,12,17,2,17500,246,53215,2552972.64990656,373032.632404473,0,1,0,0,0,0,0,0,0,0
C2404210045,2024-04-19 16:45:00,2024,4,6205 W KINNICKINNIC RIVER PK,,11,,6,19300,255,53219,2537692.20845215,369268.263958093,0,0,0,0,0,0,0,0,1,0
